"","fire_id","HEXID","PreCaseCount","PostCaseCount","year","igntn_d","acres","JnksSzC","HexArea","ignition_d","OnsetMonth","OnsetMonth1","OnsetMonth2","OnsetMonth3","OnsetMonth4","OnsetMonth5","OnsetMonth6","OnsetMonth7","OnsetMonth8","OnsetMonth9","OnsetMonth10","OnsetMonth11","OnsetMonth12","OnsetMonth13","OnsetMonth14","OnsetMonth15","OnsetMonth16","OnsetMonth17","OnsetMonth18","OnsetMonth19","OnsetMonth20","OnsetMonth21","OnsetMonth22","OnsetMonth23","OnsetMonth24","OnsetMonth25","OnsetMonth26","OnsetMonth27","OnsetMonth28","OnsetMonth29","OnsetMonth30","OnsetMonth31","OnsetMonth32","OnsetMonth33","OnsetMonth34","OnsetMonth35","OnsetMonth36","OnsetMonth37","OnsetMonth38","OnsetMonth39","OnsetMonth40","OnsetMonth41","OnsetMonth42","OnsetMonth43","OnsetMonth44","OnsetMonth45","OnsetMonth46","OnsetMonth47","OnsetMonth48","OnsetMonth49","OnsetMonth50","OnsetMonth51","OnsetMonth52","OnsetMonth53","OnsetMonth54","OnsetMonth55","OnsetMonth56","OnsetMonth57","OnsetMonth58","OnsetMonth59","OnsetMonth60","OnsetMonth61","OnsetMonth62","OnsetMonth63","OnsetMonth64","OnsetMonth65","OnsetMonth66","OnsetMonth67","OnsetMonth68","OnsetMonth69","OnsetMonth70","OnsetMonth71","OnsetMonth72","OnsetMonth73","OnsetMonth74","OnsetMonth75","OnsetMonth76","OnsetMonth77","OnsetMonth78","OnsetMonth79","OnsetMonth80","OnsetMonth81","OnsetMonth82","OnsetMonth83","OnsetMonth84","OnsetMonth85","OnsetMonth86","OnsetMonth87","OnsetMonth88","OnsetMonth89","OnsetMonth90","OnsetMonth91","OnsetMonth92","OnsetMonth93","OnsetMonth94","OnsetMonth95","OnsetMonth96","OnsetMonth97","OnsetMonth98","OnsetMonth99","OnsetMonth100","OnsetMonth101","OnsetMonth102","OnsetMonth103","OnsetMonth104","OnsetMonth105","OnsetMonth106","OnsetMonth107","OnsetMonth108","OnsetMonth109","OnsetMonth110","OnsetMonth111","OnsetMonth112","OnsetMonth113","OnsetMonth114","OnsetMonth115","OnsetMonth116","OnsetMonth117","OnsetMonth118","OnsetMonth119","OnsetMonth120","OnsetMonth121","OnsetMonth122","OnsetMonth123","OnsetMonth124","OnsetMonth125","OnsetMonth126","OnsetMonth127","OnsetMonth128","OnsetMonth129","OnsetMonth130","OnsetMonth131","OnsetMonth132","OnsetMonth133","OnsetMonth134","OnsetMonth135","OnsetMonth136","OnsetMonth137","OnsetMonth138","OnsetMonth139","OnsetMonth140","OnsetMonth141","OnsetMonth142","OnsetMonth143","OnsetMonth144","OnsetMonth145","OnsetMonth146","OnsetMonth147","OnsetMonth148","OnsetMonth149","OnsetMonth150","OnsetMonth151","OnsetMonth152","OnsetMonth153","OnsetMonth154","OnsetMonth155","OnsetMonth156","OnsetMonth157","OnsetMonth158","OnsetMonth159","OnsetMonth160","OnsetMonth161","OnsetMonth162","OnsetMonth163","OnsetMonth164","OnsetMonth165","OnsetMonth166","OnsetMonth167","OnsetMonth168","OnsetMonth169","OnsetMonth170","OnsetMonth171","OnsetMonth172","OnsetMonth173","OnsetMonth174","OnsetMonth175","OnsetMonth176","OnsetMonth177","OnsetMonth178","OnsetMonth179","OnsetMonth180","OnsetMonth181","OnsetMonth182","OnsetMonth183","OnsetMonth184","OnsetMonth185","OnsetMonth186","OnsetMonth187","OnsetMonth188","OnsetMonth189","OnsetMonth190","OnsetMonth191","OnsetMonth192","OnsetMonth193","OnsetMonth194","OnsetMonth195","OnsetMonth196","OnsetMonth197","OnsetMonth198","OnsetMonth199","OnsetMonth200","OnsetMonth201","OnsetMonth202","OnsetMonth203","OnsetMonth204","OnsetMonth205","OnsetMonth206","OnsetMonth207","OnsetMonth208","OnsetMonth209","OnsetMonth210","OnsetMonth211","OnsetMonth212","OnsetMonth213","OnsetMonth214","OnsetMonth215","OnsetMonth216","polycounts_Total","start_tally"
"19","CA3521111967620060529","FR21",5,3,2006,"2006/05/29",1037,"S",779423226.812159,"2006-05-29",77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,24,41
"20","CA3528111983720060711","FR35",0,0,2006,"2006/07/11",1748,"S",779423226.812159,"2006-07-11",78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,42
"21","CA3531111866520030617","FR41",3,0,2003,"2003/06/17",1246,"S",779423226.812159,"2003-06-17",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,1,0,22,6
"22","CA3532912032020100821","FR46",2,4,2010,"2010/08/21",1347,"S",779423226.812159,"2010-08-21",128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,17,92
"23","CA3534111823820120810","FR51",0,0,2012,"2012/08/10",12212,"M",779423226.812159,"2012-08-10",151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,115
"24","CA3537112044520150620","FR6",3,5,2015,"2015/06/20",1796,"S",779423226.812159,"2015-06-20",186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,3,1,0,2,33,150
"25","CA3539511864020110910","FR9",24,8,2011,"2011/09/10",27229,"L",779423226.812158,"2011-09-10",140,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,1,1,0,2,1,0,0,1,0,2,0,1,0,0,2,0,1,1,0,0,0,2,0,0,0,1,2,1,1,2,1,1,0,0,0,0,0,1,3,2,2,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,7,6,2,0,0,0,1,2,2,1,4,3,5,3,0,2,1,1,1,0,2,1,0,2,3,3,1,1,0,0,2,1,2,0,1,0,1,1,0,0,0,2,1,0,1,2,1,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,1,2,4,5,5,4,2,0,1,0,0,1,1,2,0,6,8,3,1,188,104
"26","CA3541611826720060805","FR10",1,0,2006,"2006/08/5",2386,"S",779423226.812159,"2006-08-05",79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,43
"27","CA3541612046820030720","FR11",9,11,2003,"2003/07/20",1258,"S",779423226.812159,"2003-07-20",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,3,1,2,0,0,0,2,0,0,1,2,0,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3,3,3,3,2,1,0,1,0,0,1,3,0,3,5,4,3,91,7
"28","CA3543011843920030723","FR12",2,2,2003,"2003/07/23",1051,"S",779423226.812159,"2003-07-23",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,7
"29","CA3549511834020080628","FR19",2,0,2008,"2008/06/28",36251,"L",779423226.812159,"2008-06-28",102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,66
"30","CA3550411987920110619","FR22",0,0,2011,"2011/06/19",5262,"S",779423226.812159,"2011-06-19",138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,10,102
"31","CA3552511846520120804","FR23",14,6,2012,"2012/08/4",1492,"S",779423226.812159,"2012-08-04",151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,1,1,2,0,1,0,0,0,1,0,1,3,0,2,0,0,2,1,1,0,1,0,3,0,0,1,0,1,3,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,1,0,2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,86,115
"32","CA3553911883420050921","FR24",22,10,2005,"2005/09/21",1898,"S",779423226.812159,"2005-09-21",69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,2,1,1,0,0,0,0,0,1,2,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,3,7,6,2,0,0,0,2,2,3,1,5,4,5,2,0,2,2,1,1,0,3,2,1,3,3,2,1,2,2,0,2,1,2,0,2,1,2,2,0,0,0,2,1,1,1,2,1,1,2,0,0,1,0,0,0,0,0,0,1,2,0,1,1,1,0,2,0,0,2,3,5,5,6,5,2,0,1,0,0,2,0,2,3,2,6,4,2,203,33
"33","CA3555411854220100912","FR25",13,6,2010,"2010/09/12",11063,"M",779423226.812159,"2010-09-12",128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,1,1,2,0,1,0,0,0,1,0,1,2,0,2,0,0,2,1,1,0,1,0,2,0,0,1,0,1,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,79,92
"34","CA3562411976820070620","FR29",19,9,2007,"2007/06/20",1350,"S",779423226.812159,"2007-06-20",90,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,3,2,6,4,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,2,1,2,3,1,0,2,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,1,1,1,3,2,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,2,0,0,0,3,2,2,0,0,0,0,1,2,0,2,2,1,2,0,0,1,2,2,0,1,2,2,1,1,0,0,1,2,1,0,2,0,3,0,1,1,0,1,1,0,1,2,1,0,0,2,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,2,0,1,0,0,0,0,2,2,4,1,1,1,1,1,2,1,0,1,1,0,1,3,3,2,164,54
"35","CA3564111839020110527","FR36",18,9,2011,"2011/05/27",1421,"S",779423226.812159,"2011-05-27",137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,0,1,0,0,0,1,1,0,2,2,1,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,1,1,1,3,0,1,0,0,1,1,1,2,3,3,3,0,0,3,2,2,0,1,0,2,0,1,2,0,2,3,3,0,0,1,1,2,0,0,3,0,0,1,1,0,1,2,0,1,1,1,0,0,2,0,0,0,0,1,1,0,3,0,3,4,0,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,2,0,2,2,134,101
"36","CA3568812008020060803","FR42",2,1,2006,"2006/08/3",1551,"S",779423226.81216,"2006-08-03",79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43
"37","CA3569311842220050709","FR47",18,9,2005,"2005/07/9",1240,"S",779423226.81216,"2005-07-09",66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,0,1,0,0,0,1,1,0,2,2,1,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,1,1,1,3,0,1,0,0,1,1,1,2,3,3,3,0,0,3,2,2,0,1,0,2,0,1,2,0,2,3,3,0,0,1,1,1,0,0,3,0,0,1,1,0,1,2,0,1,1,1,0,0,2,0,0,0,0,1,1,0,3,0,3,4,0,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,2,0,2,2,133,30
"38","CA3570811796820100718","FR52",2,3,2010,"2010/07/18",1901,"S",779423226.812159,"2010-07-18",127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17,91
"39","CA3571711855520140613","FR53",18,8,2014,"2014/06/13",2794,"S",779423226.812159,"2014-06-13",173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,1,0,2,2,1,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1,0,1,1,1,2,0,1,0,0,1,1,1,1,3,2,3,0,0,2,2,1,0,1,0,2,0,1,2,0,2,3,3,0,0,1,1,1,0,0,2,0,0,1,1,0,1,1,0,0,1,1,0,0,2,0,0,0,0,1,1,0,3,0,3,3,0,0,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,1,0,2,2,121,137
"40","CA3574911839820070429","FR1",7,5,2007,"2007/04/29",2078,"S",779423226.812159,"2007-04-29",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,2,1,2,1,0,0,1,2,2,0,1,0,1,0,1,1,0,2,1,3,0,0,0,1,0,0,0,2,0,0,1,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,1,1,0,3,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,70,52
"41","CA3575211893120110621","FR2",2,6,2011,"2011/06/21",3256,"S",779423226.812159,"2011-06-21",138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,102
"42","CA3575711999720060604","FR3",1,1,2006,"2006/06/4",1135,"S",779423226.812159,"2006-06-04",77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41
